Command,Speed (mm/s),Initial Position (mm),End Position (mm),Time (s),ArUco ID,Translation X (m),Translation Y (m),Translation Z (m),Rotation X,Rotation Y,Rotation Z,Rotation W
P200,240.0,0.0,200.0,1741944812.0132143,aruco_2,0.020248347488894036,0.05518648752364098,0.036630552631935265,-0.04532315828368431,0.06099479204545083,0.9970458007786426,-0.011185170639110049
P200,240.0,0.0,200.0,1741944812.0136995,aruco_8,0.5832280016616852,0.05898157196639448,0.029640704811900176,0.05449637738840675,0.0206248969141228,0.9982450483827209,0.010562765905651137
P200,240.0,0.0,200.0,1741944812.014259,aruco_4,0.20807332490977046,0.05438883266445621,0.04220660399950549,-0.013973469179458759,0.05917607947553204,0.9981407651663945,0.004235206503190349
P200,240.0,0.0,200.0,1741944812.0149212,aruco_6,0.3947172128452008,0.05448931891422922,0.04503390704971211,0.05090625909602455,0.0720754595084231,0.9960386979208614,-0.010981047042444809
P200,240.0,0.0,200.0,1741944812.0151873,aruco_10,0.763289669727593,0.054692231209606326,0.02507751071801423,0.03286173403013348,0.01216400629358751,0.9993830110546564,0.0023939140639402225
P200,240.0,0.0,200.0,1741944812.015343,aruco_0,0.1397787802201363,0.004728722907919494,0.033780583757020755,0.39194645510603743,0.06798939844498741,0.9174063123350835,0.011002762093554084
P200,240.0,0.0,200.0,1741944812.0154974,aruco_3,0.2119757493736861,-0.03738106011873782,0.06033188028203107,-0.05329794200523667,-0.026875187780774096,0.9981943299840532,-0.006717396812077404
P200,240.0,0.0,200.0,1741944812.0156696,aruco_1,0.012574005050036974,-0.04446642691023639,0.019975805199297314,-0.014405151339583215,-0.08559387291656753,0.9962222637031912,-0.0027151718594766424
P200,240.0,0.0,200.0,1741944812.0158265,aruco_5,0.39648978973124005,-0.03908631902563103,0.0565174775231555,0.027691523876675474,-0.006702243365663568,0.9995353185054677,-0.010834977283706679
P200,240.0,0.0,200.0,1741944812.015959,aruco_7,0.5805929813821953,-0.03940488217978998,0.04825897940598767,0.07900685926586999,-0.05719248304075104,0.9951988256526434,0.008137787297533094
P200,240.0,0.0,200.0,1741944812.0160854,aruco_9,0.766156539765577,-0.04069384982722138,0.026395788416561428,0.02822079977257635,-0.0015904835425273915,0.9995914393478487,0.004242809658514181
P200,240.0,0.0,200.0,1741944812.1258888,aruco_2,0.020446683884415562,0.0551826145822737,0.03692217636544848,-0.04679130443917263,0.06208670100553136,0.9969068607833065,-0.011511582575103357
P200,240.0,0.0,200.0,1741944812.1263378,aruco_8,0.5830887760994549,0.05900449004275277,0.0302458958830224,0.05455784382997692,0.023396622499594275,0.9981821183141566,0.010415784969317948
P200,240.0,0.0,200.0,1741944812.126639,aruco_4,0.2097951310159947,0.05440202627917751,0.048409674481246,-0.02445920631783086,0.06490732876160316,0.9975906798259152,0.0012695282827167606
P200,240.0,0.0,200.0,1741944812.1269324,aruco_6,0.39474089854893474,0.054501290256586246,0.0454104643673543,0.05504320551271354,0.06605485302412702,0.9962410228675999,-0.010526940731217113
P200,240.0,0.0,200.0,1741944812.1272032,aruco_10,0.7619097398499162,0.05470979425659655,0.02817199260957337,0.035782390834615034,0.014828522100253568,0.9992442503594348,0.00326401261213668
P200,240.0,0.0,200.0,1741944812.1275222,aruco_0,0.1517805765385064,0.004550465886796237,0.032596676690288096,0.08960034411873774,0.05536513863520091,0.9943661398083516,-0.011935233553322815
P200,240.0,0.0,200.0,1741944812.12791,aruco_3,0.2057537793747898,-0.041001502574357085,0.03831902633299766,-0.028793368423527407,-0.010431735895331888,0.9994414071612496,-0.013378516455078072
P200,240.0,0.0,200.0,1741944812.1282814,aruco_1,0.0110322756963952,-0.04500937986098848,0.01724437317615468,-0.01815808390991564,-0.094471038451957,0.9953619909701437,6.441184600654638e-05
P200,240.0,0.0,200.0,1741944812.1285987,aruco_5,0.39652302349002533,-0.03894580073932698,0.05757465592016575,0.0368057498734895,-0.010717935310725195,0.9992095760883383,-0.010520261805967499
P200,240.0,0.0,200.0,1741944812.1288433,aruco_7,0.5803866843078949,-0.039257086865560564,0.049151770828213315,0.08189916686089407,-0.0518884375394089,0.9952573781652782,0.007928290759204629
P200,240.0,0.0,200.0,1741944812.1290853,aruco_9,0.7635083840368102,-0.039949631906242386,0.032061056564584134,0.03373634963357855,-0.010746233510478494,0.9993695032983329,0.0026388019110279953
P200,240.0,0.0,200.0,1741944812.2317412,aruco_2,0.020228497622571284,0.05514371474397264,0.03651512825029357,-0.04712415097700801,0.06257500924592273,0.9968499787326406,-0.012401319928802182
P200,240.0,0.0,200.0,1741944812.2322404,aruco_8,0.5826624504877824,0.058983957959363335,0.03219388651513688,0.05668872633508234,0.02460966844320314,0.9980311023521033,0.010708007426686032
P200,240.0,0.0,200.0,1741944812.232718,aruco_4,0.210571941678199,0.05437751132732384,0.05090359861197491,-0.03984097382345158,0.05917165452012278,0.9974524290293256,-0.0002327438087226223
P200,240.0,0.0,200.0,1741944812.233338,aruco_6,0.39473514961687667,0.05450257007301612,0.04495690220968873,0.04758549228377771,0.06935381725761063,0.996397394873002,-0.010857747504288605
P200,240.0,0.0,200.0,1741944812.233858,aruco_10,0.7634430506927745,0.054673424158584304,0.024911167160511782,0.029957627288677433,0.016685030950951793,0.9994012360707198,0.004616262391049164
P200,240.0,0.0,200.0,1741944812.234191,aruco_0,0.16732253647048523,0.005212155403154159,0.04033123655439241,-0.05735435452360612,0.04640919827656129,0.9972656718598422,-0.00422305990136243
P200,240.0,0.0,200.0,1741944812.234524,aruco_3,0.20894997412624883,-0.039149724160192745,0.049341929934351714,-0.048726263829553466,-0.015140645776159875,0.9986464263256574,-0.010090462215706085
P200,240.0,0.0,200.0,1741944812.2349448,aruco_1,0.011746548635901632,-0.04477787945108022,0.018453848266772765,-0.014668598702950408,-0.08911583154052499,0.9959118242630892,-0.0016820826224997404
P200,240.0,0.0,200.0,1741944812.2351065,aruco_5,0.3965220643638849,-0.03894110702055481,0.05746101938910253,0.03640529448846062,-0.007904399797537659,0.9992460866501958,-0.010928107245942863
P200,240.0,0.0,200.0,1741944812.2352417,aruco_7,0.5813139755879161,-0.039971564303124846,0.04464996355471751,0.0785676932687103,-0.05054583910863984,0.9956014783270821,0.007065561651748182
P200,240.0,0.0,200.0,1741944812.235368,aruco_9,0.7633128338743291,-0.03985435251192532,0.03255714699408874,0.035849554939763724,-0.012620107884473071,0.9992766217535547,0.0013288039633584845
P200,240.0,0.0,200.0,1741944812.3355002,aruco_2,0.020046720120075856,0.05517634101125812,0.03615791984562433,-0.04352387574148432,0.06298201835006391,0.9969973901185406,-0.011624626244976831
P200,240.0,0.0,200.0,1741944812.3360069,aruco_8,0.5827212007886867,0.05897890571812171,0.03193989443908263,0.0559101555310856,0.025269716516032933,0.9980507333112624,0.011411390592630941
P200,240.0,0.0,200.0,1741944812.336566,aruco_4,0.20937102882495845,0.05439709301986194,0.04681946672542281,-0.019644052445096642,0.06163876850722496,0.9979042553387304,0.0013641399967447654
P200,240.0,0.0,200.0,1741944812.3370144,aruco_6,0.39481369861639404,0.05453908154565754,0.048076859580803655,0.060817600808932955,0.08406893067712747,0.9945359306610837,-0.011485084422007182
P200,240.0,0.0,200.0,1741944812.3373303,aruco_10,0.7630259333109326,0.054669805947733345,0.0257481783972745,0.03087394881648497,0.015258720497227863,0.9993965699519611,0.004522933567561965
P200,240.0,0.0,200.0,1741944812.3376029,aruco_0,0.1802514421744005,0.005353709947608309,0.040452177789087496,-0.06001997197197356,0.043763790311971,0.9972264527958307,-0.004661075678759964
P200,240.0,0.0,200.0,1741944812.337873,aruco_3,0.20380242325905573,-0.04226577758749467,0.0316985718975582,-0.02742965518213218,-0.050406132817939604,0.9983417204021264,-0.004542615083939331
P200,240.0,0.0,200.0,1741944812.3381314,aruco_1,0.011341511750641409,-0.04487913286680609,0.017793390079449245,-0.017118381857717996,-0.08943396906776617,0.99584274998092,-0.0023945388025155977
P200,240.0,0.0,200.0,1741944812.3384495,aruco_5,0.39653999748281943,-0.03889452928814005,0.05790855586517096,0.04033116778251341,-0.011381862486519715,0.9990669534400912,-0.010443316695836695
P200,240.0,0.0,200.0,1741944812.3387704,aruco_7,0.580518307155298,-0.039374800444620134,0.04853269563357587,0.08032167913232309,-0.05481200554885913,0.9952326475320684,0.007485938566859034
P200,240.0,0.0,200.0,1741944812.339058,aruco_9,0.7632826051708754,-0.03988811888607091,0.03259792431309483,0.03552346265403641,-0.012123412859622824,0.9992932075178687,0.002045015018053236
P200,240.0,0.0,200.0,1741944812.4477086,aruco_2,0.019132387299968523,0.05516202371938264,0.03438121792083637,-0.0408941636394654,0.06401913840745029,0.9970168804930218,-0.013658241162350322
P200,240.0,0.0,200.0,1741944812.4481888,aruco_8,0.5833404280825304,0.05897422532746843,0.02899613646982735,0.0501213264365464,0.019964277669639045,0.9984930132015931,0.010048533248654743
P200,240.0,0.0,200.0,1741944812.4487247,aruco_4,0.19121688734827896,0.054497877388550026,-0.01686686315678798,-0.011168534637660543,0.07693361065829525,0.9969616127977333,0.004900643218974182
P200,240.0,0.0,200.0,1741944812.4493427,aruco_6,0.39467323448147174,0.0544624172213024,0.04350754384925448,0.05252354035808971,0.06077909823810648,0.9967158393869315,-0.010232528961948435
P200,240.0,0.0,200.0,1741944812.4497132,aruco_10,0.7624748125121565,0.05468913242858382,0.02701090517016136,0.032964545865165853,0.01749781011375179,0.9992949324082426,0.004098004814771781
P200,240.0,0.0,200.0,1741944812.4501045,aruco_0,0.19209495466499105,0.004872556939996164,0.03662210070536165,-0.3022147648922142,0.0593434349562511,0.9512998654195489,-0.013158488581044714
P200,240.0,0.0,200.0,1741944812.450407,aruco_3,0.21153382569499182,-0.037508786059453,0.059048156367643934,-0.097607568640902,-0.022569593209662876,0.9949064773942071,-0.011156487108931884
P200,240.0,0.0,200.0,1741944812.4506993,aruco_1,0.011045758769434588,-0.04502932718846943,0.01724081413992451,-0.01702093186269044,-0.09233355304215564,0.995581949117578,-0.0011729382070201615
P200,240.0,0.0,200.0,1741944812.4509776,aruco_5,0.3965540698511626,-0.038984996918713336,0.057553429889174,0.03968350292955504,0.006363334045129632,0.9991187351259304,-0.012102516455066202
P200,240.0,0.0,200.0,1741944812.4512744,aruco_7,0.5809314945117883,-0.03970368613828837,0.04635482187207152,0.08286134208160338,-0.05186355330163287,0.9951756981854798,0.00833604419692758
P200,240.0,0.0,200.0,1741944812.4516528,aruco_9,0.7635913158105707,-0.03998115402530586,0.0318420837033927,0.034717288806342554,-0.010578384412924993,0.9993338738755432,0.003821829844753357
P400,240.0,200.0,400.0,1741944812.5508182,aruco_2,0.018297429630668993,0.055165260454530164,0.03280640997652984,-0.04227273208392392,0.06541341550468381,0.9968589849977153,-0.014361596832049921
P400,240.0,200.0,400.0,1741944812.5512722,aruco_8,0.5831296055208413,0.058994430740286985,0.030095319308161672,0.05354194452162149,0.021644972134653846,0.9982833781434098,0.009748971728273955
P400,240.0,200.0,400.0,1741944812.5514367,aruco_4,0.20873565894472215,0.05468713913334232,0.045709181757083384,-0.31293655209033355,0.1886943674033333,0.9300847677466423,-0.03751615658145547
P400,240.0,200.0,400.0,1741944812.5515919,aruco_6,0.394729919996017,0.054490626782673426,0.045214431520837595,0.0579926820032083,0.06777767700813775,0.9959548212237349,-0.010817560418248995
P400,240.0,200.0,400.0,1741944812.551786,aruco_10,0.7629332787515303,0.0547297672578374,0.025999627170664286,0.03370758721082844,0.011496363433319248,0.9993616030726853,0.002829967505180141
P400,240.0,200.0,400.0,1741944812.5521564,aruco_0,0.19764244379480345,0.0055483794638614276,0.04430810622346981,-0.2727209224941794,0.07724999698203953,0.9587982238216932,-0.019018154400841463
P400,240.0,200.0,400.0,1741944812.5523796,aruco_3,0.20639876837553883,-0.04069961336280273,0.04009583824596974,-0.045230356231042004,-0.02655205683201844,0.998616023020607,-0.0039028088606791168
P400,240.0,200.0,400.0,1741944812.552593,aruco_1,0.01104160456496095,-0.045008576156643595,0.017192177312366774,-0.016740684309712456,-0.08938082823789491,0.9958541538557067,-0.002304692442809585
P400,240.0,200.0,400.0,1741944812.5527713,aruco_5,0.39653406522748214,-0.03919762197377327,0.05609986588060589,0.03765423784370094,0.011252373920768048,0.9991590046110058,-0.011696844565351503
P400,240.0,200.0,400.0,1741944812.5529134,aruco_7,0.5807251081186114,-0.0395243248286061,0.04752063328894773,0.08329260541837774,-0.05211201181927611,0.9951277891117121,0.008206918232314635
P400,240.0,200.0,400.0,1741944812.5530515,aruco_9,0.7632672194865407,-0.03983880252224073,0.032574545783157105,0.033464663449612506,-0.011843912027052969,0.999368654749981,0.0014560809734389692
P400,240.0,200.0,400.0,1741944812.658789,aruco_2,0.019614276987792,0.05515929461211088,0.03526545606926901,-0.04465340901889411,0.0646003917931798,0.9968395890948691,-0.011986921571306583
P400,240.0,200.0,400.0,1741944812.6592507,aruco_8,0.5834518086543201,0.058975943646950794,0.028607318799776404,0.051027202083361714,0.019178771841419827,0.9984654697624792,0.00975167813522807
P400,240.0,200.0,400.0,1741944812.659529,aruco_4,0.20966474178676778,0.054400331178555535,0.04793163736258477,-0.025552093093908407,0.06009092646615085,0.9978632196276296,0.0022707443786080398
P400,240.0,200.0,400.0,1741944812.6597865,aruco_6,0.39472959349162534,0.05451804240449372,0.04518552185929725,0.055911328632415706,0.07378435980069133,0.995647630188825,-0.010750734545179575
P400,240.0,200.0,400.0,1741944812.6600208,aruco_10,0.7626090895939917,0.05472008842832283,0.02668987922207877,0.03378112554269155,0.012323257311230747,0.9993501020030547,0.002517286776560905
P400,240.0,200.0,400.0,1741944812.660255,aruco_0,0.20241323638115216,0.004614956827697886,0.033485712747017504,-0.2927048192633269,0.07062337941851161,0.9534673879261333,-0.015367322517046235
P400,240.0,200.0,400.0,1741944812.6605031,aruco_3,0.20365089300016143,-0.04238789880931329,0.031466275297069135,-0.030945036694214032,-0.05621856184849619,0.9979311680253135,-0.0039053997900741003
P400,240.0,200.0,400.0,1741944812.661068,aruco_1,0.012068518826866437,-0.044698103459881317,0.019176262165190416,-0.02109262369768548,-0.0927612789271863,0.9954643879649412,-0.0010435413481894456
P400,240.0,200.0,400.0,1741944812.6614904,aruco_5,0.39649780787266753,-0.039201951099715665,0.05576860673797701,0.02824254767149225,-0.0004718014638833652,0.9995281879452125,-0.01206348372772263
P400,240.0,200.0,400.0,1741944812.661837,aruco_7,0.5802979317146981,-0.03926195940396224,0.04949205520656119,0.08589625413102515,-0.05596076176682863,0.9946968059114283,0.00827532663856807
P400,240.0,200.0,400.0,1741944812.662212,aruco_9,0.7630260247821545,-0.039820328825949255,0.033033206785561986,0.03440088883819157,-0.010437624481984003,0.9993505162196724,0.002484107863131204
P400,240.0,200.0,400.0,1741944812.7720525,aruco_2,0.018850477499939622,0.05519136392899293,0.03382007338896753,-0.04084343961790338,0.06262096798752803,0.9971146120794739,-0.013147943806009105
P400,240.0,200.0,400.0,1741944812.7725515,aruco_8,0.5826678163155578,0.0589850007057355,0.03220643216761121,0.056233623258027526,0.027152931667841978,0.9979841112731461,0.011322620105668675
P400,240.0,200.0,400.0,1741944812.773114,aruco_4,0.20997197186503083,0.05436514047798462,0.04900623401325044,-0.03016007017521483,0.05828637875927728,0.997839784948353,0.002970194131673564
P400,240.0,200.0,400.0,1741944812.7737617,aruco_6,0.3947187263692481,0.05451455869236311,0.04549488105222255,0.056298913718786286,0.06970320577953865,0.9959197802651453,-0.010755319711283736
P400,240.0,200.0,400.0,1741944812.7741258,aruco_10,0.762459668102639,0.05471524141541869,0.026996076432821203,0.035179649151160994,0.015806916795702033,0.9992483478962451,0.003906803231528333
P400,240.0,200.0,400.0,1741944812.7744513,aruco_0,0.21504993150881835,0.00455975050934794,0.03354235022924179,-0.05529435586873377,0.058702788419666856,0.9965459114405932,-0.01981800756019677
P400,240.0,200.0,400.0,1741944812.7747955,aruco_3,0.20358646470505273,-0.04237263590111298,0.031358961905666116,-0.04139545599016298,-0.05503858855688074,0.9975999928898205,-0.007170384273593991
P400,240.0,200.0,400.0,1741944812.7752748,aruco_1,0.012476745087795948,-0.044557551460302575,0.019960479338893555,-0.020652173947226,-0.09013779821140823,0.9957120739134923,-0.002474112194301175
P400,240.0,200.0,400.0,1741944812.7756522,aruco_5,0.3964995308903311,-0.03924658819022142,0.05547259326303444,0.03430408357360524,0.00389736497095272,0.999332043402977,-0.01197905027085743
P400,240.0,200.0,400.0,1741944812.7759435,aruco_7,0.5809125511708919,-0.03967956612814813,0.046394115778530254,0.0843073941655918,-0.049799476428933315,0.9951582055076182,0.008509494813021535
P400,240.0,200.0,400.0,1741944812.7762196,aruco_9,0.7645168797980347,-0.0403584729944218,0.029858900060915627,0.027433656685321158,-0.004708047046801923,0.9996046948901267,0.0039589086946930675
P400,240.0,200.0,400.0,1741944812.8769016,aruco_2,0.019625279213832558,0.05516633562010593,0.03538166423344746,-0.04532790487146894,0.06779249257357862,0.9965526772722464,-0.015241740284257156
P400,240.0,200.0,400.0,1741944812.8773136,aruco_8,0.58306577834585,0.05898523900127735,0.03044188637475631,0.054821288992107975,0.022835152538553838,0.9981779940688944,0.01067072648159786
P400,240.0,200.0,400.0,1741944812.8776245,aruco_4,0.20971506872046694,0.05436231640755162,0.04803729336059792,-0.025021207907512277,0.0573309622013491,0.9980345615708519,0.003755543449868364
P400,240.0,200.0,400.0,1741944812.8779168,aruco_6,0.39472416538638017,0.05451524964860113,0.0452140241768898,0.0500284967812853,0.06733793754967886,0.9964135236572296,-0.011082949698603482
